time,side,spread_pts,atr_pts,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
2025.03.25 18:10,BUY,15,227.35714285715503,36.999999999989086,84.00000000001455,125.99999999997635,-33.99999999996908,-51.00000000002183,-77.99999999997453,75.0,-165.0000000000091,136.9999999999891,47.000000000025466
2025.03.25 18:20,BUY,15,213.28571428572465,128.99999999999636,-175.0,36.999999999989086,84.00000000001455,125.99999999997635,-33.99999999996908,-51.00000000002183,-77.99999999997453,75.0,-165.0000000000091
2025.03.25 18:30,BUY,15,202.35714285714855,108.0000000000382,-103.00000000002001,128.99999999999636,-175.0,36.999999999989086,84.00000000001455,125.99999999997635,-33.99999999996908,-51.00000000002183,-77.99999999997453
2025.03.25 18:35,BUY,15,198.42857142857582,21.000000000003638,108.0000000000382,-103.00000000002001,128.99999999999636,-175.0,36.999999999989086,84.00000000001455,125.99999999997635,-33.99999999996908,-51.00000000002183
2025.03.25 19:55,BUY,15,150.78571428571487,57.00000000001637,75.0,-75.0,23.999999999978172,111.99999999998909,-58.99999999996908,-65.0000000000091,-78.00000000002001,71.00000000000364,-102.99999999997453
2025.03.25 20:10,BUY,15,136.2857142857167,3.000000000020009,30.999999999994543,-80.00000000001819,57.00000000001637,75.0,-75.0,23.999999999978172,111.99999999998909,-58.99999999996908,-65.0000000000091
2025.03.25 21:35,BUY,15,88.07142857143099,-40.000000000009095,82.00000000001637,-26.99999999999818,0.0,-45.000000000027285,28.00000000002001,23.999999999978172,56.00000000004002,-51.00000000002183,86.00000000001273
2025.03.25 21:40,BUY,15,84.78571428571644,78.99999999999636,-40.000000000009095,82.00000000001637,-26.99999999999818,0.0,-45.000000000027285,28.00000000002001,23.999999999978172,56.00000000004002,-51.00000000002183
2025.03.25 21:55,BUY,20,90.14285714285604,59.999999999990905,-140.99999999998545,42.000000000007276,78.99999999999636,-40.000000000009095,82.00000000001637,-26.99999999999818,0.0,-45.000000000027285,28.00000000002001
2025.03.25 22:05,BUY,20,87.49999999999967,26.000000000021828,-20.000000000027285,59.999999999990905,-140.99999999998545,42.000000000007276,78.99999999999636,-40.000000000009095,82.00000000001637,-26.99999999999818,0.0
2025.03.25 22:55,BUY,11,72.42857142856695,-5.999999999994543,-69.00000000000546,26.99999999999818,11.999999999989086,-21.99999999997999,51.99999999999818,-59.00000000001455,-5.00000000001819,44.00000000000546,36.00000000001273
2025.03.26 00:00,BUY,10,72.99999999999825,134.00000000001455,-5.999999999994543,-69.00000000000546,26.99999999999818,11.999999999989086,-21.99999999997999,51.99999999999818,-59.00000000001455,-5.00000000001819,44.00000000000546
2025.03.26 00:35,BUY,15,85.3571428571445,67.99999999998363,-106.9999999999709,73.99999999997817,-5.999999999994543,-119.99999999998181,0.0,77.99999999997453,134.00000000001455,-5.999999999994543,-69.00000000000546
2025.03.26 01:50,BUY,15,58.28571428572267,61.00000000001273,-34.999999999990905,-25.0,-13.999999999987267,46.99999999997999,-25.0,47.000000000025466,-10.00000000003638,-41.9999999999618,16.9999999999618
2025.03.26 02:00,BUY,15,64.14285714286345,20.999999999958163,-50.0,61.00000000001273,-34.999999999990905,-25.0,-13.999999999987267,46.99999999997999,-25.0,47.000000000025466,-10.00000000003638
2025.03.26 02:30,BUY,15,70.6428571428559,-11.999999999989086,-121.00000000000364,21.000000000003638,25.999999999976353,7.000000000016371,1.0000000000218279,20.999999999958163,-50.0,61.00000000001273,-34.999999999990905
2025.03.26 04:55,BUY,15,161.21428571429306,90.99999999998545,-46.00000000000364,34.00000000001455,-282.00000000001637,65.0000000000091,-61.999999999989086,83.99999999996908,-7.999999999992724,26.99999999999818,26.000000000021828
2025.03.26 10:25,BUY,15,159.28571428571846,131.9999999999709,-225.99999999997635,-39.00000000003274,-226.99999999999818,70.00000000002728,6.999999999970896,101.00000000002183,-21.99999999997999,87.99999999996544,113.00000000001091
2025.03.26 12:20,BUY,15,173.92857142857042,182.99999999999272,269.00000000000546,-15.000000000009095,-55.99999999999454,28.999999999996362,-102.99999999997453,71.99999999997999,-32.999999999992724,46.99999999997999,11.000000000012733
2025.03.26 14:10,BUY,15,174.07142857142736,130.99999999999454,-214.00000000003274,64.00000000003274,-49.00000000002365,-19.99999999998181,-88.00000000001091,-28.999999999996362,119.00000000000546,3.999999999996362,40.99999999998545
2025.03.26 14:30,BUY,15,190.14285714285595,186.00000000001273,-90.0000000000091,-86.00000000001273,-4.999999999972715,130.99999999999454,-214.00000000003274,64.00000000003274,-49.00000000002365,-19.99999999998181,-88.00000000001091
2025.03.26 16:40,BUY,5,254.64285714285415,57.00000000001637,208.99999999996908,120.00000000002728,-76.99999999999818,-11.000000000012733,-155.99999999999454,-15.000000000009095,223.00000000000182,-79.99999999997272,-282.00000000001637
2025.03.26 16:45,BUY,15,252.85714285713988,17.99999999998363,57.00000000001637,208.99999999996908,120.00000000002728,-76.99999999999818,-11.000000000012733,-155.99999999999454,-15.000000000009095,223.00000000000182,-79.99999999997272
2025.03.26 17:15,BUY,15,246.57142857142807,-42.000000000007276,115.99999999998545,278.99999999999636,-398.0000000000018,-61.999999999989086,-148.99999999997817,17.99999999998363,57.00000000001637,208.99999999996908,120.00000000002728
2025.03.26 17:30,BUY,15,251.00000000000196,86.00000000001273,76.99999999999818,-159.00000000001455,-42.000000000007276,115.99999999998545,278.99999999999636,-398.0000000000018,-61.999999999989086,-148.99999999997817,17.99999999998363
2025.03.26 17:35,BUY,15,249.92857142857275,75.0,86.00000000001273,76.99999999999818,-159.00000000001455,-42.000000000007276,115.99999999998545,278.99999999999636,-398.0000000000018,-61.999999999989086,-148.99999999997817
2025.03.26 17:45,BUY,15,242.50000000000483,71.00000000000364,-117.99999999998363,75.0,86.00000000001273,76.99999999999818,-159.00000000001455,-42.000000000007276,115.99999999998545,278.99999999999636,-398.0000000000018
2025.03.26 18:00,BUY,15,227.2142857142947,119.00000000000546,19.99999999998181,-173.00000000000182,71.00000000000364,-117.99999999998363,75.0,86.00000000001273,76.99999999999818,-159.00000000001455,-42.000000000007276
2025.03.26 18:05,BUY,15,227.85714285714963,-77.99999999997453,119.00000000000546,19.99999999998181,-173.00000000000182,71.00000000000364,-117.99999999998363,75.0,86.00000000001273,76.99999999999818,-159.00000000001455
2025.03.26 18:10,BUY,15,203.64285714286157,125.99999999997635,-77.99999999997453,119.00000000000546,19.99999999998181,-173.00000000000182,71.00000000000364,-117.99999999998363,75.0,86.00000000001273,76.99999999999818
2025.03.27 03:45,BUY,16,166.28571428571857,-58.99999999996908,-178.99999999999636,60.99999999996726,-115.99999999998545,-34.999999999990905,90.0000000000091,85.99999999996726,-25.0,-62.99999999996544,107.99999999999272
2025.03.27 04:00,BUY,15,164.92857142857207,128.99999999999636,-48.00000000000182,-3.999999999996362,-58.99999999996908,-178.99999999999636,60.99999999996726,-115.99999999998545,-34.999999999990905,90.0000000000091,85.99999999996726
2025.03.27 06:50,BUY,15,150.35714285714704,104.00000000004184,-215.0000000000091,-128.00000000002,-142.00000000000728,5.999999999994543,136.00000000001273,69.00000000000546,13.999999999987267,1.999999999998181,125.0
2025.03.27 06:55,BUY,15,150.7857142857181,67.99999999998363,104.00000000004184,-215.0000000000091,-128.00000000002,-142.00000000000728,5.999999999994543,136.00000000001273,69.00000000000546,13.999999999987267,1.999999999998181
2025.03.27 07:05,BUY,15,158.357142857143,-115.0000000000091,-57.999999999992724,67.99999999998363,104.00000000004184,-215.0000000000091,-128.00000000002,-142.00000000000728,5.999999999994543,136.00000000001273,69.00000000000546
2025.03.27 07:10,BUY,15,166.50000000000247,132.99999999999272,-115.0000000000091,-57.999999999992724,67.99999999998363,104.00000000004184,-215.0000000000091,-128.00000000002,-142.00000000000728,5.999999999994543,136.00000000001273
2025.03.27 07:35,BUY,15,181.49999999999534,126.99999999999818,90.99999999998545,-196.00000000000364,-73.00000000000182,146.00000000000364,132.99999999999272,-115.0000000000091,-57.999999999992724,67.99999999998363,104.00000000004184
2025.03.27 08:05,BUY,15,222.92857142856155,-251.99999999999818,217.00000000000728,-115.0000000000091,-142.99999999998363,-92.99999999998363,-150.0,126.99999999999818,90.99999999998545,-196.00000000000364,-73.00000000000182
2025.03.27 09:00,BUY,15,202.78571428571954,106.9999999999709,-15.000000000009095,135.00000000003638,89.99999999996362,0.0,-34.999999999990905,18.000000000029104,-98.00000000000182,-92.00000000000728,-34.00000000001455
2025.03.27 09:35,BUY,15,173.64285714285967,203.99999999999636,-84.9999999999909,-35.00000000003638,-48.99999999997817,36.999999999989086,-140.99999999998545,209.00000000001455,106.9999999999709,-15.000000000009095,135.00000000003638
2025.03.27 10:45,BUY,15,186.4999999999973,192.99999999998363,-46.99999999997999,-23.00000000000182,-148.00000000000182,-34.999999999990905,-63.000000000010914,-59.00000000001455,24.000000000023647,91.9999999999618,58.0000000000382
2025.03.27 14:30,BUY,15,226.64285714286012,27.999999999974534,61.00000000001273,-286.9999999999891,-44.00000000000546,-93.0000000000291,-42.99999999998363,19.99999999998181,55.00000000001819,138.99999999998727,9.000000000014552
2025.03.27 14:35,BUY,14,239.00000000000313,-202.99999999997453,27.999999999974534,61.00000000001273,-286.9999999999891,-44.00000000000546,-93.0000000000291,-42.99999999998363,19.99999999998181,55.00000000001819,138.99999999998727
2025.03.27 14:45,BUY,15,238.92857142856977,91.00000000003092,69.99999999998181,-202.99999999997453,27.999999999974534,61.00000000001273,-286.9999999999891,-44.00000000000546,-93.0000000000291,-42.99999999998363,19.99999999998181
2025.03.27 15:00,BUY,15,259.7857142857099,106.9999999999709,51.99999999999818,-103.99999999999636,91.00000000003092,69.99999999998181,-202.99999999997453,27.999999999974534,61.00000000001273,-286.9999999999891,-44.00000000000546
2025.03.27 16:00,BUY,15,408.714285714284,439.9999999999636,172.00000000002547,388.99999999998727,-217.99999999998363,-13.000000000010914,-144.00000000000546,-369.00000000000546,288.0000000000109,-196.99999999998,-460.0000000000364
2025.03.27 16:10,BUY,5,432.35714285714397,404.9999999999727,-181.9999999999709,439.9999999999636,172.00000000002547,388.99999999998727,-217.99999999998363,-13.000000000010914,-144.00000000000546,-369.00000000000546,288.0000000000109
2025.03.27 18:25,BUY,15,264.35714285714096,13.000000000010914,165.99999999998545,-84.9999999999909,-35.99999999996726,75.0,-50.0,-223.00000000000182,-369.00000000000546,2.999999999974534,69.00000000000546
2025.03.27 19:05,BUY,15,220.42857142857207,-57.999999999992724,250.0,-153.00000000002,0.0,-150.99999999997635,-7.000000000016371,45.000000000027285,-212.00000000003456,13.000000000010914,165.99999999998545
2025.03.27 19:10,BUY,15,216.64285714285637,75.0,-57.999999999992724,250.0,-153.00000000002,0.0,-150.99999999997635,-7.000000000016371,45.000000000027285,-212.00000000003456,13.000000000010914
2025.03.27 19:15,BUY,15,209.71428571428635,51.99999999999818,75.0,-57.999999999992724,250.0,-153.00000000002,0.0,-150.99999999997635,-7.000000000016371,45.000000000027285,-212.00000000003456
2025.03.27 19:45,BUY,15,200.49999999999764,157.99999999999272,-71.99999999997999,78.99999999999636,87.99999999996544,-166.9999999999618,-99.00000000002365,51.99999999999818,75.0,-57.999999999992724,250.0
2025.03.27 22:10,BUY,19,84.71428571429283,26.99999999999818,-88.00000000001091,-38.99999999998727,5.00000000001819,-14.000000000032742,53.00000000002001,44.00000000000546,-50.0,10.999999999967258,-7.999999999992724
2025.03.27 22:20,BUY,19,90.07142857143243,96.00000000000364,-111.00000000001273,26.99999999999818,-88.00000000001091,-38.99999999998727,5.00000000001819,-14.000000000032742,53.00000000002001,44.00000000000546,-50.0
2025.03.27 22:35,BUY,19,86.71428571428777,32.999999999992724,-12.99999999996544,3.999999999996362,96.00000000000364,-111.00000000001273,26.99999999999818,-88.00000000001091,-38.99999999998727,5.00000000001819,-14.000000000032742
2025.03.27 22:45,BUY,19,85.42857142857464,8.999999999969077,-32.999999999992724,32.999999999992724,-12.99999999996544,3.999999999996362,96.00000000000364,-111.00000000001273,26.99999999999818,-88.00000000001091,-38.99999999998727
2025.03.28 00:05,BUY,15,89.35714285714087,76.00000000002183,-61.00000000001273,-52.999999999974534,57.999999999992724,8.999999999969077,-32.999999999992724,32.999999999992724,-12.99999999996544,3.999999999996362,96.00000000000364
2025.03.28 00:25,BUY,15,88.42857142857517,71.99999999997999,30.00000000001819,11.000000000012733,-133.0000000000382,76.00000000002183,-61.00000000001273,-52.999999999974534,57.999999999992724,8.999999999969077,-32.999999999992724
2025.03.28 00:50,BUY,15,99.14285714285764,-13.000000000010914,7.000000000016371,-69.99999999998181,-5.00000000001819,13.000000000010914,71.99999999997999,30.00000000001819,11.000000000012733,-133.0000000000382,76.00000000002183
2025.03.28 01:45,BUY,16,79.71428571428112,60.00000000003638,23.00000000000182,45.99999999995816,0.0,-5.999999999994543,-25.0,37.00000000003456,9.999999999990905,-9.000000000014552,-53.99999999999636
2025.03.28 05:20,BUY,15,177.4285714285721,191.00000000003092,-90.0000000000091,-5.999999999994543,-37.00000000003456,-33.99999999996908,30.999999999994543,-3.999999999996362,38.99999999998727,-109.00000000001455,14.000000000032742
2025.03.28 05:35,BUY,15,200.78571428571482,190.99999999998545,-265.0000000000091,165.0000000000091,191.00000000003092,-90.0000000000091,-5.999999999994543,-37.00000000003456,-33.99999999996908,30.999999999994543,-3.999999999996362
2025.03.28 07:15,BUY,15,106.28571428572444,133.99999999996908,-111.00000000001273,-13.999999999987267,25.0,66.00000000003092,-7.000000000016371,-32.00000000001637,-53.99999999999636,82.00000000001637,-63.000000000010914
2025.03.28 09:40,BUY,15,192.642857142865,167.00000000000728,-28.999999999996362,-239.00000000003274,-142.00000000000728,9.000000000014552,103.00000000002001,-32.999999999992724,-67.00000000000728,-20.000000000027285,37.00000000003456
2025.03.28 10:00,BUY,15,218.00000000000264,-5.999999999994543,-117.00000000000728,117.99999999998363,-292.99999999998363,167.00000000000728,-28.999999999996362,-239.00000000003274,-142.00000000000728,9.000000000014552,103.00000000002001
2025.03.28 11:25,BUY,15,225.2857142857135,163.99999999998727,59.00000000001455,-34.999999999990905,182.99999999999272,-148.00000000000182,-131.9999999999709,75.0,91.9999999999618,11.000000000012733,47.000000000025466
2025.03.28 11:35,BUY,15,186.8571428571413,1.999999999998181,-55.00000000001819,163.99999999998727,59.00000000001455,-34.999999999990905,182.99999999999272,-148.00000000000182,-131.9999999999709,75.0,91.9999999999618
2025.03.28 11:40,BUY,15,185.28571428571416,169.00000000000546,1.999999999998181,-55.00000000001819,163.99999999998727,59.00000000001455,-34.999999999990905,182.99999999999272,-148.00000000000182,-131.9999999999709,75.0
2025.03.28 12:00,BUY,11,189.92857142856872,49.00000000002365,28.999999999996362,-118.0000000000291,-129.99999999997272,169.00000000000546,1.999999999998181,-55.00000000001819,163.99999999998727,59.00000000001455,-34.999999999990905
2025.03.28 12:35,BUY,15,214.85714285714187,223.00000000000182,44.99999999998181,67.99999999998363,-6.999999999970896,-239.00000000003274,98.00000000000182,-228.99999999999636,49.00000000002365,28.999999999996362,-118.0000000000291
2025.03.28 14:10,BUY,15,163.0000000000007,226.99999999999818,-76.00000000002183,-152.99999999997453,-157.00000000001637,36.999999999989086,-19.000000000005457,-119.99999999998181,15.000000000009095,31.999999999970896,42.000000000007276
2025.03.28 14:20,BUY,15,175.7857142857115,113.99999999998727,-179.99999999997272,226.99999999999818,-76.00000000002183,-152.99999999997453,-157.00000000001637,36.999999999989086,-19.000000000005457,-119.99999999998181,15.000000000009095
2025.03.28 14:25,BUY,15,175.7857142857115,23.999999999978172,113.99999999998727,-179.99999999997272,226.99999999999818,-76.00000000002183,-152.99999999997453,-157.00000000001637,36.999999999989086,-19.000000000005457,-119.99999999998181
2025.03.28 15:25,BUY,12,346.49999999999454,328.00000000002,-92.00000000000728,63.99999999998727,-90.99999999998545,-294.00000000000546,17.99999999998363,-342.99999999998363,144.9999999999818,-71.00000000000364,-35.99999999996726
2025.03.28 15:35,BUY,15,392.7142857142821,-314.9999999999636,-157.00000000001637,328.00000000002,-92.00000000000728,63.99999999998727,-90.99999999998545,-294.00000000000546,17.99999999998363,-342.99999999998363,144.9999999999818
2025.03.28 15:40,BUY,15,408.2142857142826,371.00000000000364,-314.9999999999636,-157.00000000001637,328.00000000002,-92.00000000000728,63.99999999998727,-90.99999999998545,-294.00000000000546,17.99999999998363,-342.99999999998363
2025.03.28 15:45,BUY,15,420.92857142856974,291.9999999999618,371.00000000000364,-314.9999999999636,-157.00000000001637,328.00000000002,-92.00000000000728,63.99999999998727,-90.99999999998545,-294.00000000000546,17.99999999998363
2025.03.28 17:05,BUY,15,506.50000000000165,281.9999999999709,226.99999999999818,-112.99999999996544,-184.00000000001455,-124.00000000002365,295.0000000000273,-236.00000000001273,-246.00000000000364,-625.9999999999764,61.999999999989086
2025.03.28 17:10,BUY,15,499.64285714285853,-9.999999999990905,281.9999999999709,226.99999999999818,-112.99999999996544,-184.00000000001455,-124.00000000002365,295.0000000000273,-236.00000000001273,-246.00000000000364,-625.9999999999764
2025.03.28 17:15,BUY,15,485.42857142857116,288.99999999998727,-9.999999999990905,281.9999999999709,226.99999999999818,-112.99999999996544,-184.00000000001455,-124.00000000002365,295.0000000000273,-236.00000000001273,-246.00000000000364
2025.03.28 20:15,BUY,15,212.8571428571564,30.999999999994543,99.00000000002365,80.00000000001819,57.999999999992724,40.000000000009095,51.99999999999818,-208.0000000000382,-136.9999999999891,-240.0000000000091,145.00000000002728
2025.03.28 20:20,BUY,15,199.1428571428734,-17.000000000007276,30.999999999994543,99.00000000002365,80.00000000001819,57.999999999992724,40.000000000009095,51.99999999999818,-208.0000000000382,-136.9999999999891,-240.0000000000091
2025.03.28 20:50,BUY,15,186.92857142858418,163.99999999998727,197.00000000002547,108.99999999996908,-309.9999999999909,-127.99999999997453,-101.00000000002183,-17.000000000007276,30.999999999994543,99.00000000002365,80.00000000001819
2025.03.31 03:15,BUY,15,155.50000000000225,-59.00000000001455,119.00000000000546,51.99999999999818,-361.9999999999891,-5.999999999994543,26.99999999999818,15.999999999985448,3.999999999996362,-13.999999999987267,-67.00000000000728
2025.03.31 04:20,BUY,15,279.3571428571526,640.0000000000091,132.00000000001637,-61.00000000001273,171.00000000000364,75.99999999997635,-127.99999999997453,-355.0000000000182,3.999999999996362,-10.999999999967258,98.99999999997817
2025.03.31 08:05,BUY,7,223.64285714286254,110.99999999996726,-498.9999999999782,-43.000000000029104,141.00000000003092,76.99999999999818,-51.99999999999818,61.999999999989086,82.99999999999272,45.000000000027285,81.9999999999709
2025.03.31 09:45,BUY,15,392.5714285714313,1.999999999998181,-159.9999999999909,25.0,-280.99999999999454,33.99999999996908,-146.00000000000364,-419.9999999999818,413.99999999998727,332.00000000001637,96.00000000000364
2025.03.31 09:50,BUY,15,398.8571428571496,-13.000000000010914,1.999999999998181,-159.9999999999909,25.0,-280.99999999999454,33.99999999996908,-146.00000000000364,-419.9999999999818,413.99999999998727,332.00000000001637
2025.03.31 09:55,BUY,15,410.28571428572036,382.00000000001637,-13.000000000010914,1.999999999998181,-159.9999999999909,25.0,-280.99999999999454,33.99999999996908,-146.00000000000364,-419.9999999999818,413.99999999998727
2025.03.31 10:40,BUY,15,307.85714285714465,6.999999999970896,-93.99999999995998,-215.0000000000091,-274.00000000002365,117.00000000000728,207.00000000001637,-11.000000000012733,-228.00000000002,482.00000000001637,382.00000000001637
2025.03.31 10:45,BUY,14,299.42857142857116,113.00000000001091,6.999999999970896,-93.99999999995998,-215.0000000000091,-274.00000000002365,117.00000000000728,207.00000000001637,-11.000000000012733,-228.00000000002,482.00000000001637
2025.03.31 11:20,BUY,15,259.9285714285697,123.00000000000182,-349.00000000002365,-182.99999999999272,153.00000000002,59.999999999990905,228.00000000002,200.99999999997635,113.00000000001091,6.999999999970896,-93.99999999995998
2025.03.31 11:45,BUY,15,197.42857142857295,73.00000000000182,-139.99999999996362,-18.000000000029104,34.999999999990905,26.000000000021828,123.00000000000182,-349.00000000002365,-182.99999999999272,153.00000000002,59.999999999990905
2025.03.31 12:05,BUY,15,195.14285714286726,-38.000000000010914,-33.99999999996908,-72.00000000002547,63.99999999998727,73.00000000000182,-139.99999999996362,-18.000000000029104,34.999999999990905,26.000000000021828,123.00000000000182
2025.03.31 12:10,BUY,15,193.71428571429388,121.99999999997999,-38.000000000010914,-33.99999999996908,-72.00000000002547,63.99999999998727,73.00000000000182,-139.99999999996362,-18.000000000029104,34.999999999990905,26.000000000021828
2025.03.31 12:20,BUY,15,191.57142857143546,-171.99999999998,-161.9999999999891,121.99999999997999,-38.000000000010914,-33.99999999996908,-72.00000000002547,63.99999999998727,73.00000000000182,-139.99999999996362,-18.000000000029104
2025.03.31 13:25,BUY,15,255.42857142857875,100.0,203.00000000002,-38.000000000010914,228.99999999999636,-134.9999999999909,-90.0000000000091,184.9999999999909,-8.999999999969077,-221.00000000000364,-71.00000000000364
2025.03.31 14:05,BUY,12,267.49999999999795,21.000000000003638,-70.00000000002728,-48.99999999997817,-53.99999999999636,-51.00000000002183,-175.0,57.999999999992724,351.9999999999982,100.0,203.00000000002
2025.03.31 14:10,BUY,15,266.857142857143,-14.99999999996362,21.000000000003638,-70.00000000002728,-48.99999999997817,-53.99999999999636,-51.00000000002183,-175.0,57.999999999992724,351.9999999999982,100.0
2025.03.31 14:15,BUY,15,267.5000000000012,114.99999999996362,-14.99999999996362,21.000000000003638,-70.00000000002728,-48.99999999997817,-53.99999999999636,-51.00000000002183,-175.0,57.999999999992724,351.9999999999982
2025.03.31 14:35,BUY,15,272.42857142857304,378.99999999999636,-209.00000000001455,-82.00000000001637,-214.99999999996362,114.99999999996362,-14.99999999996362,21.000000000003638,-70.00000000002728,-48.99999999997817,-53.99999999999636
2025.03.31 14:55,BUY,9,245.5000000000018,217.00000000000728,-38.99999999998727,-28.00000000002001,30.00000000001819,378.99999999999636,-209.00000000001455,-82.00000000001637,-214.99999999996362,114.99999999996362,-14.99999999996362
2025.03.31 16:15,BUY,12,365.714285714287,173.99999999997817,136.00000000001273,-9.000000000014552,-704.9999999999727,204.99999999997272,-139.99999999996362,-28.00000000002001,71.00000000000364,201.00000000002183,-359.00000000001455
2025.03.31 16:20,BUY,15,369.00000000000153,-111.99999999998909,173.99999999997817,136.00000000001273,-9.000000000014552,-704.9999999999727,204.99999999997272,-139.99999999996362,-28.00000000002001,71.00000000000364,201.00000000002183
2025.03.31 17:05,BUY,11,467.00000000000654,221.99999999998,-50.0,251.00000000002183,623.0000000000018,61.999999999989086,-456.9999999999709,-368.0000000000291,-557.9999999999927,-142.00000000000728,-111.99999999998909
2025.03.31 17:15,BUY,15,428.14285714286655,-131.00000000004002,-23.999999999978172,221.99999999998,-50.0,251.00000000002183,623.0000000000018,61.999999999989086,-456.9999999999709,-368.0000000000291,-557.9999999999927
2025.03.31 17:30,BUY,5,469.6428571428726,565.9999999999854,80.99999999999454,-177.99999999997453,-131.00000000004002,-23.999999999978172,221.99999999998,-50.0,251.00000000002183,623.0000000000018,61.999999999989086
2025.03.31 19:30,BUY,5,272.4285714285794,163.0000000000109,96.99999999997999,100.0,-23.00000000000182,-36.999999999989086,-238.0000000000109,284.00000000001455,-150.0,-111.99999999998909,73.00000000000182
2025.03.31 20:00,BUY,15,219.0714285714315,151.00000000002183,-134.00000000001455,-113.99999999998727,52.999999999974534,39.00000000003274,184.9999999999909,163.0000000000109,96.99999999997999,100.0,-23.00000000000182
2025.03.31 20:25,BUY,15,190.785714285717,41.00000000003092,-205.99999999999454,6.999999999970896,25.0,3.999999999996362,151.00000000002183,-134.00000000001455,-113.99999999998727,52.999999999974534,39.00000000003274
2025.03.31 20:45,BUY,15,175.00000000000247,89.99999999996362,-14.99999999996362,58.99999999996908,-115.0000000000091,41.00000000003092,-205.99999999999454,6.999999999970896,25.0,3.999999999996362,151.00000000002183
2025.03.31 22:45,BUY,15,169.07142857142176,153.99999999999636,-113.99999999998727,-70.00000000002728,90.0000000000091,-121.99999999997999,0.0,41.9999999999618,-71.99999999997999,169.9999999999818,36.00000000001273
2025.04.01 01:25,BUY,15,106.42857142857449,7.999999999992724,126.99999999999818,-257.00000000001637,-63.99999999998727,36.00000000001273,73.99999999997817,-1.999999999998181,15.999999999985448,-59.999999999990905,42.000000000007276
2025.04.01 01:30,BUY,15,106.57142857143151,-15.999999999985448,7.999999999992724,126.99999999999818,-257.00000000001637,-63.99999999998727,36.00000000001273,73.99999999997817,-1.999999999998181,15.999999999985448,-59.999999999990905
2025.04.01 01:45,BUY,15,107.14285714285955,23.999999999978172,70.00000000002728,-57.00000000001637,-15.999999999985448,7.999999999992724,126.99999999999818,-257.00000000001637,-63.99999999998727,36.00000000001273,73.99999999997817
2025.04.01 02:00,BUY,15,119.35714285714553,218.99999999995998,8.000000000038199,-69.00000000000546,23.999999999978172,70.00000000002728,-57.00000000001637,-15.999999999985448,7.999999999992724,126.99999999999818,-257.00000000001637
2025.04.01 03:00,BUY,15,150.42857142857346,238.99999999998727,30.999999999994543,-386.9999999999891,-186.9999999999891,27.999999999974534,21.000000000003638,13.000000000010914,36.999999999989086,-48.99999999997817,7.000000000016371
2025.04.01 03:05,BUY,15,166.92857142857306,-86.00000000001273,238.99999999998727,30.999999999994543,-386.9999999999891,-186.9999999999891,27.999999999974534,21.000000000003638,13.000000000010914,36.999999999989086,-48.99999999997817
2025.04.01 03:10,BUY,15,160.8571428571484,75.0,-86.00000000001273,238.99999999998727,30.999999999994543,-386.9999999999891,-186.9999999999891,27.999999999974534,21.000000000003638,13.000000000010914,36.999999999989086
2025.04.01 03:15,BUY,15,175.71428571429075,223.00000000000182,75.0,-86.00000000001273,238.99999999998727,30.999999999994543,-386.9999999999891,-186.9999999999891,27.999999999974534,21.000000000003638,13.000000000010914
2025.04.01 07:25,BUY,15,172.14285714285555,-32.999999999992724,-146.99999999998,-101.00000000002183,-5.00000000001819,113.00000000001091,-59.00000000001455,-63.99999999998727,99.00000000002365,148.00000000000182,30.999999999994543
2025.04.01 07:30,BUY,15,173.71428571428595,103.99999999999636,-32.999999999992724,-146.99999999998,-101.00000000002183,-5.00000000001819,113.00000000001091,-59.00000000001455,-63.99999999998727,99.00000000002365,148.00000000000182
2025.04.01 07:45,BUY,15,172.2857142857158,98.00000000000182,-126.00000000002183,63.000000000010914,103.99999999999636,-32.999999999992724,-146.99999999998,-101.00000000002183,-5.00000000001819,113.00000000001091,-59.00000000001455
2025.04.01 07:55,BUY,15,169.71428571428635,53.99999999999636,-92.99999999998363,98.00000000000182,-126.00000000002183,63.000000000010914,103.99999999999636,-32.999999999992724,-146.99999999998,-101.00000000002183,-5.00000000001819
2025.04.01 08:05,BUY,15,193.78571428571416,-151.99999999999818,-100.0,53.99999999999636,-92.99999999998363,98.00000000000182,-126.00000000002183,63.000000000010914,103.99999999999636,-32.999999999992724,-146.99999999998
2025.04.01 08:15,BUY,15,189.28571428571988,209.9999999999909,48.00000000000182,-151.99999999999818,-100.0,53.99999999999636,-92.99999999998363,98.00000000000182,-126.00000000002183,63.000000000010914,103.99999999999636
2025.04.01 10:10,BUY,15,324.5000000000044,376.0000000000218,-82.99999999999272,-3.999999999996362,-59.00000000001455,26.99999999999818,42.99999999998363,-217.99999999998363,-148.99999999997817,92.99999999998363,153.99999999999636
2025.04.01 11:05,BUY,15,306.2142857142937,384.00000000001455,231.9999999999709,69.00000000000546,217.00000000000728,-153.00000000002,-170.99999999995816,-159.00000000001455,-313.99999999998727,-116.00000000003092,-42.000000000007276
2025.04.01 11:35,BUY,15,274.28571428571723,90.0000000000091,-40.99999999998545,-26.000000000021828,-10.999999999967258,-228.00000000002,125.0,384.00000000001455,231.9999999999709,69.00000000000546,217.00000000000728
2025.04.01 11:50,BUY,12,247.64285714285674,36.999999999989086,-76.99999999999818,-44.00000000000546,90.0000000000091,-40.99999999998545,-26.000000000021828,-10.999999999967258,-228.00000000002,125.0,384.00000000001455
